datetime,Temperature_C,Humidity_percent,Irradiance_Wm2,Solar_Generation_kW
2006-10-11 16:00:00,18.25,63.235,311.5,721.6666666666666
2006-10-11 17:00:00,21.150000000000002,49.015,498.5,1.6666666666666667
2006-10-11 18:00:00,23.150000000000002,41.59,567.0,0.0
2006-10-11 19:00:00,24.7,35.815,493.0,0.0
2006-10-11 20:00:00,25.6,32.18,628.0,0.0
2006-10-11 21:00:00,25.8,31.11,559.5,0.0
2006-10-11 22:00:00,25.400000000000002,31.915,512.0,0.0
2006-10-11 23:00:00,24.4,34.435,376.5,0.0
2006-10-12 00:00:00,22.150000000000002,40.765,209.5,0.0
2006-10-12 01:00:00,18.35,56.2,28.0,0.0
2006-10-12 02:00:00,16.1,67.905,0.0,0.0
2006-10-12 03:00:00,15.35,74.685,0.0,0.0
2006-10-12 04:00:00,14.9,79.275,0.0,0.0
2006-10-12 05:00:00,14.4,83.925,0.0,0.0
2006-10-12 06:00:00,14.0,88.215,0.0,5.0
2006-10-12 07:00:00,13.649999999999999,91.98,0.0,1023.3333333333335
2006-10-12 08:00:00,13.5,93.85,0.0,2597.4999999999995
2006-10-12 09:00:00,13.4,94.67,0.0,3209.1666666666665
2006-10-12 10:00:00,13.25,95.25999999999999,0.0,4000.0
2006-10-12 11:00:00,13.05,96.11500000000001,0.0,2660.0
2006-10-12 12:00:00,12.9,96.74,0.0,3070.8333333333335
2006-10-12 13:00:00,12.8,97.04,0.0,1683.3333333333333
2006-10-12 14:00:00,13.2,94.025,13.5,2217.5
2006-10-12 15:00:00,15.0,83.52000000000001,140.5,1547.5
2006-10-12 16:00:00,17.5,70.36500000000001,324.5,722.5
2006-10-12 17:00:00,20.450000000000003,57.08,491.0,0.8333333333333334
2006-10-12 18:00:00,23.400000000000002,44.795,581.0,0.0
2006-10-12 19:00:00,25.950000000000003,34.135000000000005,606.0,0.0
2006-10-12 20:00:00,27.0,30.33,563.0,0.0
2006-10-12 21:00:00,26.85,30.27,601.5,0.0
2006-10-12 22:00:00,25.85,32.405,525.5,0.0
2006-10-12 23:00:00,24.05,36.965,389.5,0.0
2006-10-13 00:00:00,21.1,46.33,190.0,0.0
2006-10-13 01:00:00,17.65,61.290000000000006,24.5,0.0
2006-10-13 02:00:00,15.0,76.53,0.0,0.0
2006-10-13 03:00:00,13.75,85.61500000000001,0.0,0.0
2006-10-13 04:00:00,13.1,90.71000000000001,0.0,0.0
2006-10-13 05:00:00,12.649999999999999,93.82499999999999,0.0,0.0
2006-10-13 06:00:00,12.350000000000001,96.38499999999999,0.0,19.166666666666664
2006-10-13 07:00:00,12.149999999999999,98.485,0.0,399.99999999999994
2006-10-13 08:00:00,12.1,99.475,0.0,1507.5
2006-10-13 09:00:00,12.5,97.095,0.0,2889.1666666666665
2006-10-13 10:00:00,12.850000000000001,94.64,0.0,3152.5
2006-10-13 11:00:00,13.05,93.185,0.0,3516.666666666667
2006-10-13 12:00:00,13.1,93.015,0.0,3900.0
2006-10-13 13:00:00,13.1,92.925,0.0,3630.8333333333335
2006-10-13 14:00:00,13.600000000000001,90.25,5.0,2265.0
2006-10-13 15:00:00,14.75,82.77000000000001,58.0,1430.0
2006-10-13 16:00:00,16.0,74.325,329.0,459.1666666666667
2006-10-13 17:00:00,17.9,64.235,484.5,0.0
2006-10-13 18:00:00,19.75,56.605000000000004,517.5,0.0
2006-10-13 19:00:00,21.1,50.94,598.5,0.0
2006-10-13 20:00:00,21.650000000000002,48.51,712.0,0.0
2006-10-13 21:00:00,21.3,50.010000000000005,660.0,0.0
2006-10-13 22:00:00,20.35,53.989999999999995,457.0,0.0
2006-10-13 23:00:00,19.200000000000003,59.16,298.0,0.0
2006-10-14 00:00:00,17.6,66.445,124.0,0.0
2006-10-14 01:00:00,15.85,75.33000000000001,32.0,0.0
2006-10-14 02:00:00,14.7,82.69,0.0,0.0
2006-10-14 03:00:00,14.25,85.89,0.0,0.0
2006-10-14 04:00:00,13.65,89.39500000000001,0.0,0.0
2006-10-14 05:00:00,13.1,92.41999999999999,0.0,0.0
2006-10-14 06:00:00,12.8,93.42,0.0,0.0
2006-10-14 07:00:00,12.850000000000001,92.11,0.0,54.16666666666667
2006-10-14 08:00:00,13.15,89.735,0.0,717.4999999999999
2006-10-14 09:00:00,13.649999999999999,86.55,0.0,906.6666666666666
2006-10-14 10:00:00,13.6,86.48,0.0,616.6666666666667
2006-10-14 11:00:00,13.3,87.39,0.0,719.1666666666667
2006-10-14 12:00:00,13.3,85.15,0.0,675.8333333333333
2006-10-14 13:00:00,13.25,83.92,0.0,635.0
2006-10-14 14:00:00,13.35,82.9,4.5,815.0000000000001
2006-10-14 15:00:00,14.399999999999999,77.6,21.5,1729.9999999999998
2006-10-14 16:00:00,15.5,72.465,78.0,398.33333333333337
2006-10-14 17:00:00,17.200000000000003,64.64,124.0,0.0
2006-10-14 18:00:00,18.75,58.14,168.5,0.0
2006-10-14 19:00:00,19.85,54.56,270.5,0.0
2006-10-14 20:00:00,20.45,52.43000000000001,437.0,0.0
2006-10-14 21:00:00,20.5,51.87,461.0,0.0
2006-10-14 22:00:00,19.950000000000003,53.519999999999996,400.5,0.0
2006-10-14 23:00:00,18.85,57.45,231.5,0.0
2006-10-15 00:00:00,17.15,64.6,153.5,0.0
2006-10-15 01:00:00,15.1,76.01,31.0,0.0
2006-10-15 02:00:00,13.95,85.255,0.0,0.0
2006-10-15 03:00:00,13.75,87.045,0.0,0.0
2006-10-15 04:00:00,13.649999999999999,86.04,0.0,0.0
2006-10-15 05:00:00,13.6,85.09,0.0,0.0
2006-10-15 06:00:00,13.55,84.845,0.0,0.0
2006-10-15 07:00:00,13.5,84.35000000000001,0.0,184.99999999999997
2006-10-15 08:00:00,13.4,84.885,0.0,668.3333333333334
2006-10-15 09:00:00,13.350000000000001,85.76,0.0,1849.9999999999998
2006-10-15 10:00:00,13.149999999999999,86.58,0.0,1081.6666666666667
2006-10-15 11:00:00,12.850000000000001,87.005,0.0,1808.3333333333333
2006-10-15 12:00:00,12.649999999999999,88.065,0.0,2020.8333333333335
2006-10-15 13:00:00,12.6,89.07000000000001,0.0,1851.6666666666665
2006-10-15 14:00:00,12.85,88.155,4.0,1996.6666666666667
2006-10-15 15:00:00,13.75,82.18,54.0,941.6666666666667
2006-10-15 16:00:00,14.75,74.4,129.0,535.8333333333333
2006-10-15 17:00:00,16.25,65.875,236.5,0.0
2006-10-15 18:00:00,17.700000000000003,58.725,308.5,0.0
2006-10-15 19:00:00,18.8,54.425,498.0,0.0
2006-10-15 20:00:00,19.45,52.455,441.5,0.0
2006-10-15 21:00:00,19.6,52.129999999999995,554.5,0.0
2006-10-15 22:00:00,19.05,54.595,553.5,0.0
2006-10-15 23:00:00,17.8,59.955,389.5,0.0
2006-10-16 00:00:00,16.05,68.43,197.5,0.0
2006-10-16 01:00:00,14.3,78.83500000000001,30.0,0.0
2006-10-16 02:00:00,13.55,84.935,0.0,0.0
2006-10-16 03:00:00,13.5,85.03,0.0,0.0
2006-10-16 04:00:00,13.5,83.95,0.0,0.0
2006-10-16 05:00:00,13.45,84.73500000000001,0.0,0.0
2006-10-16 06:00:00,13.4,87.03,0.0,0.0
2006-10-16 07:00:00,13.4,89.44,0.0,570.8333333333334
2006-10-16 08:00:00,13.649999999999999,90.925,0.0,1240.8333333333335
2006-10-16 09:00:00,13.850000000000001,92.66,0.0,1671.6666666666667
2006-10-16 10:00:00,14.05,94.065,0.0,687.5
2006-10-16 11:00:00,14.1,96.09,0.0,1476.6666666666665
2006-10-16 12:00:00,14.1,97.71,0.0,2100.0
2006-10-16 13:00:00,14.05,98.425,0.0,3900.8333333333335
2006-10-16 14:00:00,14.2,95.625,11.0,3289.1666666666665
2006-10-16 15:00:00,15.25,85.155,54.0,2140.8333333333335
2006-10-16 16:00:00,16.1,74.08500000000001,169.5,701.6666666666666
2006-10-16 17:00:00,17.3,62.755,219.0,0.0
2006-10-16 18:00:00,18.3,55.769999999999996,429.5,0.0
2006-10-16 19:00:00,19.0,53.235,572.5,0.0
2006-10-16 20:00:00,19.4,52.41,543.0,0.0
2006-10-16 21:00:00,19.45,52.64,666.0,0.0
2006-10-16 22:00:00,19.15,53.75,553.5,0.0
2006-10-16 23:00:00,18.45,56.185,389.0,0.0
2006-10-17 00:00:00,17.15,61.155,195.0,0.0
2006-10-17 01:00:00,15.350000000000001,70.62,28.5,0.0
2006-10-17 02:00:00,13.9,82.07000000000001,0.0,0.0
2006-10-17 03:00:00,13.649999999999999,86.84,0.0,0.0
2006-10-17 04:00:00,13.8,86.59,0.0,0.0
2006-10-17 05:00:00,13.9,86.45,0.0,0.0
2006-10-17 06:00:00,13.9,86.85000000000001,0.0,1.6666666666666667
2006-10-17 07:00:00,13.9,87.255,0.0,889.1666666666666
2006-10-17 08:00:00,13.45,90.59,0.0,2095.833333333333
2006-10-17 09:00:00,12.95,94.32,0.0,3089.166666666667
2006-10-17 10:00:00,12.649999999999999,96.16499999999999,0.0,3649.1666666666665
2006-10-17 11:00:00,12.25,98.46000000000001,0.0,3900.8333333333335
2006-10-17 12:00:00,11.6,100.0,0.0,3790.8333333333335
2006-10-17 13:00:00,11.25,100.0,0.0,3863.3333333333335
2006-10-17 14:00:00,11.75,98.85499999999999,10.5,3228.3333333333335
2006-10-17 15:00:00,14.35,84.77000000000001,144.5,2080.833333333333
2006-10-17 16:00:00,16.7,65.33500000000001,339.5,653.3333333333334
2006-10-17 17:00:00,18.6,51.525000000000006,515.5,0.0
2006-10-17 18:00:00,20.1,43.150000000000006,647.0,0.0
2006-10-17 19:00:00,21.15,37.91,720.5,0.0
2006-10-17 20:00:00,21.8,34.41,732.0,0.0
2006-10-17 21:00:00,22.0,32.485,675.0,0.0
2006-10-17 22:00:00,21.75,31.990000000000002,558.5,0.0
2006-10-17 23:00:00,21.05,32.86,394.5,0.0
2006-10-18 00:00:00,19.55,36.36,199.0,0.0
2006-10-18 01:00:00,16.5,46.9,29.0,0.0
2006-10-18 02:00:00,14.2,58.89,0.0,0.0
2006-10-18 03:00:00,13.5,67.105,0.0,0.0
2006-10-18 04:00:00,13.0,73.48,0.0,0.0
2006-10-18 05:00:00,12.5,78.645,0.0,0.0
2006-10-18 06:00:00,11.95,82.17,0.0,1.6666666666666667
2006-10-18 07:00:00,11.4,82.445,0.0,877.5
2006-10-18 08:00:00,10.9,76.96000000000001,0.0,2110.8333333333335
2006-10-18 09:00:00,10.55,68.08500000000001,0.0,2953.333333333333
2006-10-18 10:00:00,10.350000000000001,61.019999999999996,0.0,3525.0
2006-10-18 11:00:00,10.2,55.68,0.0,3961.6666666666665
2006-10-18 12:00:00,10.2,51.77,0.0,3743.3333333333335
2006-10-18 13:00:00,10.2,50.23,0.0,3350.0
2006-10-18 14:00:00,10.95,47.480000000000004,10.5,2789.9999999999995
2006-10-18 15:00:00,14.15,38.870000000000005,147.0,1941.6666666666667
2006-10-18 16:00:00,17.5,31.17,343.0,613.3333333333333
2006-10-18 17:00:00,20.85,27.3,519.0,0.0
2006-10-18 18:00:00,23.200000000000003,20.990000000000002,648.0,0.0
2006-10-18 19:00:00,24.65,17.565,721.5,0.0
2006-10-18 20:00:00,25.4,16.215,730.0,0.0
2006-10-18 21:00:00,25.700000000000003,16.11,672.0,0.0
2006-10-18 22:00:00,25.400000000000002,16.93,554.0,0.0
2006-10-18 23:00:00,24.5,18.675,388.5,0.0
2006-10-19 00:00:00,22.0,23.575,194.5,0.0
2006-10-19 01:00:00,17.6,36.82,27.5,0.0
2006-10-19 02:00:00,15.65,45.74,0.0,0.0
2006-10-19 03:00:00,14.600000000000001,54.44,0.0,0.0
2006-10-19 04:00:00,13.75,61.86,0.0,0.0
2006-10-19 05:00:00,13.149999999999999,66.935,0.0,0.0
2006-10-19 06:00:00,13.05,67.79,0.0,0.8333333333333334
2006-10-19 07:00:00,13.25,65.705,0.0,886.6666666666667
2006-10-19 08:00:00,13.5,62.69499999999999,0.0,2074.9999999999995
2006-10-19 09:00:00,13.45,61.49,0.0,2874.166666666667
2006-10-19 10:00:00,13.2,62.01,0.0,3515.833333333333
2006-10-19 11:00:00,12.7,63.790000000000006,0.0,3840.833333333333
2006-10-19 12:00:00,12.2,65.35,0.0,3849.1666666666665
2006-10-19 13:00:00,11.75,66.65,0.0,3649.1666666666665
2006-10-19 14:00:00,12.15,64.56,8.5,3015.0
2006-10-19 15:00:00,14.899999999999999,53.47,134.5,1843.3333333333335
2006-10-19 16:00:00,18.200000000000003,43.855000000000004,323.0,556.6666666666666
2006-10-19 17:00:00,21.75,31.849999999999998,493.5,0.0
2006-10-19 18:00:00,24.45,22.125,621.5,0.0
2006-10-19 19:00:00,26.2,18.04,692.5,0.0
2006-10-19 20:00:00,27.3,16.3,699.0,0.0
2006-10-19 21:00:00,27.75,16.314999999999998,643.5,0.0
2006-10-19 22:00:00,27.5,17.77,528.5,0.0
2006-10-19 23:00:00,26.6,20.09,367.5,0.0
2006-10-20 00:00:00,24.05,25.125,180.5,0.0
2006-10-20 01:00:00,19.700000000000003,37.114999999999995,24.0,0.0
2006-10-20 02:00:00,17.85,43.16,0.0,0.0
2006-10-20 03:00:00,16.9,47.834999999999994,0.0,0.0
2006-10-20 04:00:00,16.200000000000003,52.010000000000005,0.0,0.0
2006-10-20 05:00:00,15.850000000000001,54.555,0.0,0.0
2006-10-20 06:00:00,16.200000000000003,53.71,0.0,0.8333333333333334
2006-10-20 07:00:00,16.5,52.24,0.0,845.8333333333334
2006-10-20 08:00:00,16.5,51.540000000000006,0.0,2190.0
2006-10-20 09:00:00,16.200000000000003,52.15,0.0,3325.8333333333335
2006-10-20 10:00:00,15.75,53.31,0.0,3852.4999999999995
2006-10-20 11:00:00,15.15,54.96,0.0,3517.5
2006-10-20 12:00:00,14.55,57.17,0.0,3569.1666666666665
2006-10-20 13:00:00,14.25,58.480000000000004,0.0,3268.333333333333
2006-10-20 14:00:00,14.8,56.625,8.0,2695.0000000000005
2006-10-20 15:00:00,17.65,48.004999999999995,135.0,1882.5
2006-10-20 16:00:00,21.0,38.925,327.0,531.6666666666666
2006-10-20 17:00:00,24.0,30.68,499.5,0.0
2006-10-20 18:00:00,26.150000000000002,26.545,628.5,0.0
2006-10-20 19:00:00,27.85,23.765,700.5,0.0
2006-10-20 20:00:00,29.05,21.91,709.0,0.0
2006-10-20 21:00:00,29.6,21.200000000000003,653.5,0.0
2006-10-20 22:00:00,29.450000000000003,21.485,537.5,0.0
2006-10-20 23:00:00,28.5,23.15,373.5,0.0
2006-10-21 00:00:00,25.6,29.2,181.5,0.0
2006-10-21 01:00:00,20.9,43.115,23.0,0.0
2006-10-21 02:00:00,18.75,51.665,0.0,0.0
2006-10-21 03:00:00,17.9,57.14,0.0,0.0
2006-10-21 04:00:00,17.6,59.42,0.0,0.0
2006-10-21 05:00:00,17.8,58.56,0.0,0.0
2006-10-21 06:00:00,18.200000000000003,55.95,0.0,0.8333333333333334
2006-10-21 07:00:00,18.55,52.935,0.0,814.1666666666666
2006-10-21 08:00:00,18.65,50.585,0.0,2015.833333333333
2006-10-21 09:00:00,18.35,49.474999999999994,0.0,2822.5
2006-10-21 10:00:00,17.650000000000002,49.315,0.0,3255.0000000000005
2006-10-21 11:00:00,16.6,50.245000000000005,0.0,3788.3333333333335
2006-10-21 12:00:00,15.600000000000001,51.915,0.0,3770.0
2006-10-21 13:00:00,14.95,52.695,0.0,3355.0
2006-10-21 14:00:00,15.600000000000001,49.46,7.0,2768.333333333333
2006-10-21 15:00:00,18.5,41.230000000000004,130.0,1869.1666666666667
2006-10-21 16:00:00,21.65,34.31,319.0,552.5
2006-10-21 17:00:00,24.7,29.625,490.5,0.0
2006-10-21 18:00:00,27.25,24.195,620.0,0.0
2006-10-21 19:00:00,28.8,20.799999999999997,691.0,0.0
2006-10-21 20:00:00,29.25,20.02,698.5,0.0
2006-10-21 21:00:00,28.950000000000003,20.71,639.5,0.0
2006-10-21 22:00:00,27.8,22.865000000000002,524.5,0.0
2006-10-21 23:00:00,25.95,26.455,362.0,0.0
2006-10-22 00:00:00,23.150000000000002,32.785,172.5,0.0
2006-10-22 01:00:00,19.5,43.85,21.0,0.0
2006-10-22 02:00:00,17.950000000000003,49.89,0.0,0.0
2006-10-22 03:00:00,17.75,50.32,0.0,0.0
2006-10-22 04:00:00,17.3,51.745000000000005,0.0,0.0
2006-10-22 05:00:00,17.0,51.84,0.0,0.0
2006-10-22 06:00:00,17.05,50.519999999999996,0.0,1.6666666666666667
2006-10-22 07:00:00,17.25,48.835,0.0,843.3333333333334
2006-10-22 08:00:00,17.400000000000002,47.48,0.0,2105.8333333333335
2006-10-22 09:00:00,17.5,46.87,0.0,3011.6666666666665
2006-10-22 10:00:00,17.400000000000002,47.39,0.0,2855.833333333333
2006-10-22 11:00:00,17.25,48.355000000000004,0.0,2886.6666666666665
2006-10-22 12:00:00,16.950000000000003,50.185,0.0,3610.0
2006-10-22 13:00:00,16.65,52.275,0.0,3090.0
2006-10-22 14:00:00,16.6,53.43,2.0,2730.833333333333
2006-10-22 15:00:00,17.75,50.375,120.5,1920.8333333333335
2006-10-22 16:00:00,20.5,42.16,305.5,369.99999999999994
2006-10-22 17:00:00,23.55,33.230000000000004,406.5,0.0
2006-10-22 18:00:00,26.9,23.85,498.5,0.0
2006-10-22 19:00:00,28.35,21.174999999999997,593.0,0.0
2006-10-22 20:00:00,28.75,21.41,618.0,0.0
2006-10-22 21:00:00,28.55,22.6,631.5,0.0
2006-10-22 22:00:00,27.75,24.62,515.5,0.0
2006-10-22 23:00:00,26.3,27.985,352.5,0.0
2006-10-23 00:00:00,23.3,36.709999999999994,165.0,0.0
2006-10-23 01:00:00,19.05,54.095,18.5,0.0
2006-10-23 02:00:00,16.700000000000003,69.465,0.0,0.0
2006-10-23 03:00:00,15.65,79.61000000000001,0.0,0.0
2006-10-23 04:00:00,15.3,84.97,0.0,0.0
2006-10-23 05:00:00,15.25,86.66499999999999,0.0,0.0
2006-10-23 06:00:00,15.45,84.59,0.0,0.0
2006-10-23 07:00:00,15.649999999999999,81.02000000000001,0.0,356.6666666666667
2006-10-23 08:00:00,15.850000000000001,77.535,0.0,2169.166666666667
2006-10-23 09:00:00,15.850000000000001,74.825,0.0,3119.9999999999995
2006-10-23 10:00:00,15.649999999999999,73.25,0.0,3517.5
2006-10-23 11:00:00,15.45,71.525,0.0,3568.3333333333335
2006-10-23 12:00:00,15.3,69.51,0.0,2874.166666666667
2006-10-23 13:00:00,15.3,67.25,0.0,2541.6666666666665
2006-10-23 14:00:00,15.600000000000001,64.16,0.0,2805.8333333333335
2006-10-23 15:00:00,17.150000000000002,57.015,118.5,1957.4999999999998
2006-10-23 16:00:00,20.200000000000003,45.71,304.0,511.66666666666663
2006-10-23 17:00:00,23.85,34.155,474.5,0.0
2006-10-23 18:00:00,27.5,24.97,604.5,0.0
2006-10-23 19:00:00,29.5,20.96,675.0,0.0
2006-10-23 20:00:00,30.4,19.25,682.5,0.0
2006-10-23 21:00:00,30.3,19.615,625.5,0.0
2006-10-23 22:00:00,29.4,21.494999999999997,509.5,0.0
2006-10-23 23:00:00,27.65,25.075,348.0,0.0
2006-10-24 00:00:00,24.55,32.775,159.5,0.0
2006-10-24 01:00:00,20.15,47.480000000000004,17.0,0.0
2006-10-24 02:00:00,18.0,57.59,0.0,0.0
2006-10-24 03:00:00,16.85,64.13,0.0,0.0
2006-10-24 04:00:00,16.25,67.61500000000001,0.0,0.0
2006-10-24 05:00:00,16.15,68.21000000000001,0.0,0.0
2006-10-24 06:00:00,16.35,66.945,0.0,0.0
2006-10-24 07:00:00,16.5,65.52,0.0,737.4999999999999
2006-10-24 08:00:00,16.4,65.285,0.0,1647.5
2006-10-24 09:00:00,16.0,67.355,0.0,2914.9999999999995
2006-10-24 10:00:00,15.25,71.38,0.0,3905.8333333333335
2006-10-24 11:00:00,14.55,74.72,0.0,3935.8333333333335
2006-10-24 12:00:00,14.0,78.86500000000001,0.0,3585.8333333333335
2006-10-24 13:00:00,13.75,81.08500000000001,0.0,3338.3333333333335
2006-10-24 14:00:00,13.75,81.75,0.0,2914.1666666666665
2006-10-24 15:00:00,14.649999999999999,78.245,113.5,1693.3333333333333
2006-10-24 16:00:00,16.75,69.55000000000001,297.0,482.5
2006-10-24 17:00:00,19.5,57.45,465.5,0.0
2006-10-24 18:00:00,21.25,50.805,587.0,0.0
2006-10-24 19:00:00,21.95,48.775000000000006,657.0,0.0
2006-10-24 20:00:00,21.95,49.25,664.5,0.0
2006-10-24 21:00:00,21.700000000000003,50.58,568.0,0.0
2006-10-24 22:00:00,21.3,51.56,503.0,0.0
2006-10-24 23:00:00,20.450000000000003,53.655,344.0,0.0
2006-10-25 00:00:00,18.7,59.504999999999995,156.0,0.0
2006-10-25 01:00:00,16.200000000000003,71.805,15.5,0.0
2006-10-25 02:00:00,14.7,81.295,0.0,0.0
2006-10-25 03:00:00,13.899999999999999,87.555,0.0,0.0
2006-10-25 04:00:00,13.2,93.275,0.0,0.0
2006-10-25 05:00:00,12.649999999999999,97.69999999999999,0.0,0.0
2006-10-25 06:00:00,12.5,98.55,0.0,0.0
2006-10-25 07:00:00,12.5,97.53,0.0,819.1666666666667
2006-10-25 08:00:00,12.0,98.185,0.0,2178.333333333333
2006-10-25 09:00:00,11.6,96.36500000000001,0.0,3139.1666666666665
2006-10-25 10:00:00,11.350000000000001,90.425,0.0,3554.9999999999995
2006-10-25 11:00:00,11.1,79.565,0.0,3575.833333333333
2006-10-25 12:00:00,10.850000000000001,66.85,0.0,3786.6666666666665
2006-10-25 13:00:00,10.649999999999999,59.75,0.0,3205.833333333333
2006-10-25 14:00:00,10.850000000000001,55.04,0.0,2590.8333333333335
2006-10-25 15:00:00,12.95,45.795,122.5,1544.1666666666667
2006-10-25 16:00:00,15.75,35.75,318.5,340.8333333333333
2006-10-25 17:00:00,18.550000000000004,27.515,495.5,0.0
2006-10-25 18:00:00,20.9,23.034999999999997,632.5,0.0
2006-10-25 19:00:00,22.7,18.08,709.5,0.0
2006-10-25 20:00:00,23.75,15.265,715.0,0.0
2006-10-25 21:00:00,24.25,14.2,652.0,0.0
2006-10-25 22:00:00,24.25,14.145,533.0,0.0
2006-10-25 23:00:00,23.5,15.095,365.0,0.0
2006-10-26 00:00:00,21.6,17.985,166.0,0.0
2006-10-26 01:00:00,18.700000000000003,23.415,16.5,0.0
2006-10-26 02:00:00,17.200000000000003,26.825,0.0,0.0
2006-10-26 03:00:00,16.450000000000003,28.814999999999998,0.0,0.0
2006-10-26 04:00:00,15.8,30.65,0.0,0.0
2006-10-26 05:00:00,15.0,32.1,0.0,0.0
2006-10-26 06:00:00,13.95,32.785,0.0,0.0
2006-10-26 07:00:00,12.65,32.99,0.0,815.0
2006-10-26 08:00:00,11.85,32.695,0.0,2287.5
2006-10-26 09:00:00,11.4,32.06,0.0,3401.666666666667
2006-10-26 10:00:00,11.149999999999999,31.545,0.0,3994.9999999999995
2006-10-26 11:00:00,10.85,31.424999999999997,0.0,4069.166666666667
2006-10-26 12:00:00,10.45,31.525,0.0,3956.666666666667
2006-10-26 13:00:00,10.25,31.445,0.0,3695.0000000000005
2006-10-26 14:00:00,10.85,30.325,0.0,3034.166666666666
2006-10-26 15:00:00,13.7,25.37,116.5,1943.3333333333333
2006-10-26 16:00:00,17.15,19.745,308.5,528.3333333333334
2006-10-26 17:00:00,20.55,18.715000000000003,483.0,0.0
2006-10-26 18:00:00,23.650000000000002,14.55,616.5,0.0
2006-10-26 19:00:00,25.65,11.75,688.0,0.0
2006-10-26 20:00:00,26.6,11.175,695.5,0.0
2006-10-26 21:00:00,26.75,11.745000000000001,635.5,0.0
2006-10-26 22:00:00,26.400000000000002,12.76,515.5,0.0
2006-10-26 23:00:00,25.200000000000003,14.415,350.0,0.0
2006-10-27 00:00:00,22.65,20.265,156.5,0.0
2006-10-27 01:00:00,20.15,24.325,14.5,0.0
2006-10-27 02:00:00,19.4,25.155,0.0,0.0
2006-10-27 03:00:00,18.950000000000003,25.06,0.0,0.0
2006-10-27 04:00:00,18.3,25.375,0.0,0.0
2006-10-27 05:00:00,17.5,28.83,0.0,0.0
2006-10-27 06:00:00,16.700000000000003,30.96,0.0,0.0
2006-10-27 07:00:00,15.850000000000001,33.269999999999996,0.0,808.3333333333333
2006-10-27 08:00:00,14.8,36.185,0.0,2243.3333333333335
2006-10-27 09:00:00,13.8,38.875,0.0,3274.1666666666665
2006-10-27 10:00:00,12.899999999999999,40.864999999999995,0.0,3829.166666666667
2006-10-27 11:00:00,12.350000000000001,40.955,0.0,4053.3333333333335
2006-10-27 12:00:00,12.05,40.004999999999995,0.0,3934.1666666666665
2006-10-27 13:00:00,11.95,38.91,0.0,3619.9999999999995
2006-10-27 14:00:00,12.25,37.085,0.0,3050.8333333333335
2006-10-27 15:00:00,14.9,31.11,111.0,1870.0
2006-10-27 16:00:00,18.700000000000003,24.564999999999998,300.5,445.83333333333337
2006-10-27 17:00:00,22.0,20.89,474.5,0.0
2006-10-27 18:00:00,25.4,15.52,610.0,0.0
2006-10-27 19:00:00,27.65,12.14,682.5,0.0
2006-10-27 20:00:00,28.950000000000003,10.425,690.5,0.0
2006-10-27 21:00:00,29.4,9.89,633.0,0.0
2006-10-27 22:00:00,29.05,10.29,514.5,0.0
2006-10-27 23:00:00,27.5,12.215,348.0,0.0
2006-10-28 00:00:00,24.1,19.535,155.0,0.0
2006-10-28 01:00:00,20.150000000000002,26.695,13.5,0.0
2006-10-28 02:00:00,18.3,30.884999999999998,0.0,0.0
2006-10-28 03:00:00,17.7,32.52,0.0,0.0
2006-10-28 04:00:00,17.75,31.450000000000003,0.0,0.0
2006-10-28 05:00:00,17.8,30.04,0.0,0.0
2006-10-28 06:00:00,17.6,29.595,0.0,0.0
2006-10-28 07:00:00,17.0,30.485,0.0,709.1666666666666
2006-10-28 08:00:00,16.150000000000002,32.47,0.0,2000.833333333333
2006-10-28 09:00:00,15.15,35.225,0.0,2996.6666666666665
2006-10-28 10:00:00,14.25,37.42,0.0,3400.0
2006-10-28 11:00:00,13.75,38.335,0.0,3578.333333333333
2006-10-28 12:00:00,13.6,38.45,0.0,3605.0
2006-10-28 13:00:00,13.75,37.945,0.0,3194.1666666666665
2006-10-28 14:00:00,14.2,36.835,0.0,2598.333333333333
2006-10-28 15:00:00,15.65,34.28,100.0,1788.3333333333333
2006-10-28 16:00:00,18.75,28.12,282.0,416.6666666666667
2006-10-28 17:00:00,21.5,23.189999999999998,452.0,0.0
2006-10-28 18:00:00,24.1,19.33,600.5,0.0
2006-10-28 19:00:00,25.400000000000002,18.075,672.0,0.0
2006-10-28 20:00:00,26.05,18.055,679.0,0.0
2006-10-28 21:00:00,25.85,19.1,615.5,0.0
2006-10-28 22:00:00,25.15,20.384999999999998,499.0,0.0
2006-10-28 23:00:00,23.700000000000003,22.79,334.5,0.0
2006-10-29 00:00:00,20.65,29.689999999999998,146.0,0.0
2006-10-29 01:00:00,16.2,43.82,11.5,0.0
2006-10-29 02:00:00,14.5,54.215,0.0,0.0
2006-10-29 03:00:00,13.8,62.665,0.0,0.0
2006-10-29 04:00:00,13.350000000000001,71.2,0.0,0.0
2006-10-29 05:00:00,13.0,79.4,0.0,0.0
2006-10-29 06:00:00,12.55,87.85499999999999,0.0,0.0
2006-10-29 07:00:00,11.95,97.0,0.0,138.33333333333334
2006-10-29 08:00:00,11.5,100.0,0.0,660.0
2006-10-29 09:00:00,11.2,100.0,0.0,1151.6666666666665
2006-10-29 10:00:00,10.9,100.0,0.0,2453.3333333333335
2006-10-29 11:00:00,10.6,100.0,0.0,3171.666666666667
2006-10-29 12:00:00,10.25,100.0,0.0,3311.666666666667
2006-10-29 13:00:00,9.95,100.0,0.0,3472.5
